"MINSAN";"DESCRIZIONE";"PP*1000";"CATEGORIA";"GIAC";"IVA";"P.P."
"926255896    ";"TECNIWORK ZOC PROFESS VE 41/42";35000;"Parafarmaci";1;22;0,00
"926255908    ";"TECNIWORK ZOC PROFESS VE 42/43";35000;"Parafarmaci";1;22;0,00
"906062144    ";"TECNOPED ALZATACCO P SUG 6MM 1";6000;"Ausili sanitari               ";2;22;0,00
"906062157    ";"TECNOPED ALZATACCO P SUG 6MM 2";6000;"Ausili sanitari               ";2;22;0,00
"906062169    ";"TECNOPED ALZATACCO P SUG 6MM 3";6000;"Ausili sanitari               ";2;22;0,00
"906062171    ";"TECNOPED ALZATACCO P SUG 6MM 4";6000;"Ausili sanitari               ";1;22;0,00
"906050442    ";"TECNOPED ALZATACCO P SUGHERO 1";6200;"Ausili sanitari               ";2;22;0,00
"906062120    ";"TECNOPED ALZATACCO P SUGHERO 3";6200;"Ausili sanitari               ";2;22;0,00
"906062132    ";"TECNOPED ALZATACCO P SUGHERO 4";6200;"Ausili sanitari               ";1;22;0,00
"902217963    ";"TELEANGYL VISO PHARCOS CR 30ML";14000;"Prodotti viso, trattamento    ";1;22;0,00
"921899011    ";"TELEFONO DRIN DRIN            ";16900;"Parafarmaci";1;22;0,00
"907267811    ";"TENA LADY NORMAL PANN 24PZ    ";8950;"Ausili sanitari               ";1;22;0,00
"902889031    ";"TENA LADY PANN SUPER HC 30PZ  ";14950;"Ausili sanitari               ";1;22;0,00
"902596574    ";"TENA LADY PANNOLONE EXTRA 20PZ";8950;"Ausili sanitari               ";2;22;0,00
"922397753    ";"TENA LADY PROTECT UW D L 10PZ ";13500;"Ausili sanitari               ";1;22;0,00
"922397740    ";"TENA LADY PROTECT UW D M 12PZ ";13500;"Ausili sanitari               ";3;22;0,00
"922397765    ";"TENA MEN PROTECT PANN M/L 10PZ";15500;"Ausili sanitari               ";2;22;0,00
"923394997    ";"TENA PANTS PLUS PANN M 14PZ   ";22200;"Ausili sanitari               ";2;22;0,00
"903177362    ";"TENA PANTS PLUS PANN XL 12PZ  ";18900;"Ausili sanitari               ";1;22;0,00
"922388727    ";"TENDENS 20BUST                ";21500;"Integratori alimentari";2;10;0,00
"939271526    ";"TENDIJOINT 30CPS              ";25200;"Integratori alimentari";2;10;0,00
"932205356    ";"TENOSAN 20BUST                ";21500;"Integratori alimentari";1;10;0,00
"906607825    ";"THE VE S/MENTA 20BUST 2G      ";7000;"Erboristeria salut. preconf.  ";1;10;0,00
"931571715    ";"THE VERDE 100CPS              ";12500;"Integratori alimentari";2;10;0,00
"902348907    ";"THEISS ARNICA GEL FORTE 100ML ";11900;"Erboristeria salut. preconf.  ";2;22;0,00
"909188854    ";"THEOTEX ANTIBATTERICO 200ML   ";9300;"Prodotti igiene del corpo     ";1;22;0,00
"931958755    ";"THERMACARE FASC COL/SPA/POLS2P";7400;"Prodotti sanitari             ";1;22;0,00
"931958728    ";"THERMACARE FASCIA SCHIENA 2PZ ";9800;"Prodotti sanitari             ";1;22;0,00
"924300965    ";"THERMOGEL 10X10CM 2013        ";6800;"Prodotti sanitari             ";2;22;0,00
"924300953    ";"THERMOGEL 10X26CM C/FASCIA ELA";14700;"Prodotti sanitari             ";2;22;0,00
"921725976    ";"THERMOPLUS SCALDABIBERON PORT ";19900;"Parafarmaci";6;22;0,00
"800218859    ";"THUYA OCCIDENT MK GL          ";8400;"Prodotti omeopatici           ";1;10;0,00
"924825173    ";"TIAGIN 10CPS VAGINALI         ";16500;"Prodotti sanitari             ";2;22;0,00
"901483469    ";"TIAL SKIN CR VISO 30ML        ";16500;"Prodotti viso/deterg./struc.  ";1;22;0,00
"901132682    ";"TIAL SKIN LOZ VISO 50ML       ";19000;"Prodotti viso/deterg./struc.  ";1;22;0,00
"938836020    ";"TIMEDOL 20CPR MASTIC 1500MG   ";21000;"Integratori alimentari";2;10;0,00
"901179022    ";"TIMODORE POLVERE 250ML        ";13300;"Prodotti per il corpo         ";3;22;0,00
"901179010    ";"TIMODORE POLVERE 75G          ";8200;"Prodotti per il corpo         ";3;22;0,00
"901179046    ";"TIMODORE SPRAY 150ML          ";8200;"Prodotti per il corpo         ";2;22;0,00
"905989327    ";"TINNIT 30CPS                  ";22000;"Integratori alimentari";1;10;0,00
"909429173    ";"TINTURA INCOLORE UNGHIE 25ML  ";3300;"Prodotti per le mani          ";3;22;0,00
"900808078    ";"TIOBEC 200 30CPR RETARD       ";20900;"Integratori alimentari";1;10;0,00
"939677581    ";"TIOBEC 400 40 CPR FAST-SLOW   ";26500;"Integratori alimentari";2;10;0,00
"930605934    ";"TIOMAX OFTA 30CPR             ";18000;"Integratori alimentari";2;10;0,00
"923481764    ";"TIRALATTE NATURAL ELETTRO SING";156180;"Parafarmaci";2;22;0,00
"904203116    ";"TISANA CAMOMILLA RO 20BUST    ";5700;"Erboristeria salut. preconf.  ";1;22;0,00
"900229030    ";"TISANA FINOCCHIO 20FILT 2G    ";6600;"Erboristeria salut. preconf.  ";2;10;0,00
"903151138    ";"TISANA ROOIBOS 20FILT 2G      ";6600;"Erboristeria salut. preconf.  ";2;10;0,00
"900228964    ";"TISANA ROSA CANINA+MIRT 20FILT";6600;"Erboristeria salut. preconf.  ";2;10;0,00
"924875786    ";"TISANOREICA CR BAN SPLIT4X28,5";16000;"Integratori alimentari";2;10;0,00
"924875798    ";"TISANOREICA CR STRACCIAT4X32,5";16000;"Integratori alimentari";2;10;0,00
"903773341    ";"TISANOREICA NF BEV CACAO 4BUST";16000;"Prodotti dietetici            ";2;10;0,00
"913668327    ";"TISANOREICA NF BEV CAFFE' 4PZ ";16000;"Prodotti dietetici            ";2;10;0,00
"913668416    ";"TISANOREICA NF BEV FRUTI ROSSI";16000;"Prodotti dietetici            ";2;10;0,00
"903773430    ";"TISANOREICA NF BEV PESC/MANGO ";16000;"Prodotti dietetici            ";2;10;0,00
"903773428    ";"TISANOREICA NF BEVANDA CAPP 4B";16000;"Prodotti dietetici            ";2;10;0,00
"920582311    ";"TISANOREICA NF BISC CIOC 176G ";13000;"Integratori alimentari";2;10;0,00
"903773620    ";"TISANOREICA NF CR CIOCC AMARO ";16000;"Integratori alimentari";2;10;0,00
"913668380    ";"TISANOREICA NF CR CIOCC+PISTAC";16000;"Prodotti dietetici            ";2;10;0,00
"903773582    ";"TISANOREICA NF CR VAN 4BUST   ";16000;"Prodotti dietetici            ";2;10;0,00
"903773810    ";"TISANOREICA NF YOGURT MIRT 4BU";16000;"Prodotti dietetici            ";2;10;0,00
"903773822    ";"TISANOREICA NF ZUPPA ASPARAG  ";16000;"Integratori alimentari";2;10;0,00
"903773861    ";"TISANOREICA NF ZUPPA FUNGHI 4B";16000;"Prodotti dietetici            ";2;10;0,00
"903773873    ";"TISANOREICA NF ZUPPA VERDURE 4";16000;"Prodotti dietetici            ";2;10;0,00
"921578163    ";"TISANOREICA S/G CREMA LATTE/ME";16000;"Prodotti dietetici            ";2;10;0,00
"920971847    ";"TISANOREICA V BEVANDA CACAO 4P";9000;"Prodotti dietetici            ";1;10;0,00
"920973284    ";"TISANOREICA V BISC GUSTO MELA ";22000;"Integratori alimentari";1;10;0,00
"920973599    ";"TISANOREICA V BISC GUSTO PERA ";22000;"Integratori alimentari";1;10;0,00
"922473335    ";"TISANOREICA V CIOCO MECH 117G ";13000;"Integratori alimentari";4;10;0,00
"923290249    ";"TISANOREICA V CIOCOMECH LATTE ";13000;"Integratori alimentari";4;10;0,00
"920973260    ";"TISANOREICA V CROSTINI 250G   ";20000;"Integratori alimentari";1;10;0,00
"920973258    ";"TISANOREICA V FUSILLI 250G    ";14000;"Integratori alimentari";1;10;0,00
"923290151    ";"TISANOREICA V MECH CHIPS 25G  ";2200;"Integratori alimentari";12;10;0,00
"921578249    ";"TISANOREICA V MORDIDOSI ALBICO";1800;"Integratori alimentari";16;10;0,00
"921578252    ";"TISANOREICA V MORDIDOSI FRU RO";1800;"Integratori alimentari";16;10;0,00
"920973245    ";"TISANOREICA V PENNE 250G      ";14000;"Integratori alimentari";1;10;0,00
"921197618    ";"TISANOREICA V PLUM CAKE CACAO ";3500;"Integratori alimentari";12;10;0,00
"921197606    ";"TISANOREICA V PLUM CAKE VAN/LI";3500;"Integratori alimentari";12;10;0,00
"921197620    ";"TISANOREICA V SWEET DOLCIFICAN";10800;"Prodotti dietetici            ";1;10;0,00
"922250461    ";"TISANOREICA V T-CREAM CIOCC   ";3700;"Integratori alimentari";2;10;0,00
"922250459    ";"TISANOREICA V T-CREAM VANIGLIA";3700;"Integratori alimentari";2;10;0,00
"922409608    ";"TISANOREICA V T-CRISP BARR CAC";3700;"Integratori alimentari";12;10;0,00
"922409610    ";"TISANOREICA V T-CRISP BARR COC";3700;"Integratori alimentari";12;10;0,00
"922473347    ";"TISANOREICA V T-GRISS GRISSINI";4800;"Prodotti dietetici            ";8;10;0,00
"920784079    ";"TOLERIANE FLUIDO CORR 13 30ML ";20710;"Prodotti viso, trucco         ";1;22;0,00
"900112931    ";"TONIMER BABY                  ";12900;"Prodotti sanitari             ";2;22;0,00
"901439327    ";"TONIMER GEL NASALE IDRAT 20ML ";10200;"Prodotti sanitari             ";1;22;0,00
"902262409    ";"TONIMER GETTO NORMAL 125ML    ";12900;"Prodotti sanitari             ";1;22;0,00
"902262551    ";"TONIMER GETTO STRONG 200ML    ";15000;"Prodotti sanitari             ";1;22;0,00
"931809774    ";"TONIMER HYPERTONIC 18FL       ";8500;"Prodotti sanitari             ";2;22;0,00
"931150585    ";"TONIMER HYPERTONIC BABY 100ML ";12900;"Prodotti sanitari             ";1;22;0,00
"922406602    ";"TONOSERENE 40CPR SUBLINGUALI  ";19000;"Integratori alimentari";1;10;0,00
"924994926    ";"TRAINER BECCUCCIO MORBIDO 1PZ ";9950;"Parafarmaci";4;22;0,00
"923527194    ";"TRIBIF ADULTI 10CPS           ";14000;"Integratori alimentari";1;10;0,00
"939680690    ";"TRICORENE 30CPR               ";19800;"Integratori alimentari";2;10;0,00
"932161021    ";"TRICORENE OLIO SHAMPOO 210ML  ";12000;"Prodotti capelli e cuoio cap. ";1;22;0,00
"931975611    ";"TRIDERM ALFA BASE LAVANTE 500M";19500;"Prodotti igiene del corpo     ";1;22;0,00
"913495370    ";"TRIDERM BABY SH ULTRADEL 200ML";11950;"Prodotti igiene del corpo     ";2;22;0,00
"912650254    ";"TRIDERM BAGNO DOCC OLEAT 500ML";19950;"Prodotti igiene del corpo     ";1;22;0,00
"920372923    ";"TRIDERM BB BAGNO CREMA DET 500";15500;"Prodotti viso, trucco         ";1;22;0,00
"921471708    ";"TRIDERM INTIMATE DET LENITIVO ";9500;"Prodotti igiene del corpo     ";1;22;0,00
"912650342    ";"TRIDERM LENIL+ LEN PE REAT50ML";22950;"Prodotti sanitari             ";2;22;0,00
"912650266    ";"TRIDERM OLIO SHAMPOO PROT200ML";12500;"Prodotti capelli e cuoio cap. ";1;22;0,00
"912650239    ";"TRIDERM SAP MARSIGLIA PAN 100G";7500;"Prodotti igiene del corpo     ";1;22;0,00
"912650227    ";"TRIDERM SAPONE MARS LIQ 500ML ";15750;"Prodotti igiene del corpo     ";3;22;0,00
"934018300    ";"TRIOCARBONE PANCIA PIA 10+10BU";12900;"Integratori alimentari";1;10;0,00
"902652763    ";"TRIOCARBONE PLUS 40CPR        ";9000;"Integratori alimentari";2;10;0,00
"904564150    ";"TRIUM GOCCE OCULARI 8ML       ";13000;"Ausili sanitari               ";1;22;0,00
"938102555    ";"TRIUM MONODOSE GTT OCUL 15FL  ";14000;"Ausili sanitari               ";1;22;0,00
"904263629    ";"TROFO 5 GEL 20ML              ";11900;"Prodotti per il corpo         ";1;22;0,00
"938355551    ";"TROFO 5 LIQ 400ML             ";13700;"Prodotti per il corpo         ";1;22;0,00
"909215954    ";"TROFO 5 POLV 50G              ";12250;"Prodotti per il corpo         ";1;22;0,00
"900270430    ";"TRONCHESE PEDICURE F714       ";19500;"Parafarmaci";6;22;0,00
"900268386    ";"TRONCHESE PELLI 10CM F311     ";14000;"Parafarmaci";6;22;0,00
"900268448    ";"TRONCHESE UN 10CM F312        ";14000;"Parafarmaci";1;22;0,00
"922588278    ";"TRUDI BABY NAT SEMINI S ELFO  ";24900;"Parafarmaci";2;22;0,00
"913408973    ";"TRUDI CONIGLIO CREMINO AV26CM ";19900;"Parafarmaci";2;22;0,00
"905026389    ";"TSP 0,5% SOL OFTALMICA 10ML   ";12190;"Ausili sanitari               ";1;22;0,00
"800027308    ";"TUBERCOLINUM MK GL            ";4300;"Prodotti omeopatici           ";3;10;0,00
"904001144    ";"TUBO AEROSOL 1,5M F/F+2ADAT   ";3740;"Accessori agli art. sanitari  ";2;22;0,00
"901232241    ";"TUBO AEROSOL PVC              ";1700;"Accessori agli art. sanitari  ";1;22;0,00
"902182866    ";"TURBOMED CAVIGL S             ";27000;"Prodotti sanitari             ";1;22;0,00
"902182904    ";"TURBOMED CAVIGL XL            ";27000;"Prodotti sanitari             ";1;22;0,00
"922866381    ";"TURBOMED CAVIGLIERA EL NERO L ";42000;"Prodotti sanitari             ";2;22;0,00
"922866379    ";"TURBOMED CAVIGLIERA EL NERO M ";42000;"Prodotti sanitari             ";1;22;0,00
"922866393    ";"TURBOMED CAVIGLIERA EL NERO XL";42000;"Prodotti sanitari             ";1;22;0,00
"902182409    ";"TURBOMED CINT MASTER UNISEX   ";59000;"Prodotti sanitari             ";3;4;0,00
"902182575    ";"TURBOMED CINT PLUS L          ";79000;"Prodotti sanitari             ";1;4;0,00
"902182435    ";"TURBOMED CINT PLUS M          ";79000;"Prodotti sanitari             ";2;4;0,00
"900180973    ";"TURBOMED COSC M               ";27000;"Prodotti sanitari             ";1;22;0,00
"900180959    ";"TURBOMED COSC S               ";27000;"Prodotti sanitari             ";1;22;0,00
"900181076    ";"TURBOMED COSC XL              ";27000;"Prodotti sanitari             ";1;22;0,00
"902182979    ";"TURBOMED GINOCCH AP VELCRO L  ";59000;"Prodotti sanitari             ";1;4;0,00
"922866304    ";"TURBOMED GINOCCH P/ART NE L   ";69000;"Prodotti sanitari             ";2;4;0,00
"902182777    ";"TURBOMED GINOCCH TUBOL L VELCR";49000;"Prodotti sanitari             ";2;4;0,00
"902182765    ";"TURBOMED GINOCCH TUBOL M VELCR";49000;"Prodotti sanitari             ";2;4;0,00
"902182688    ";"TURBOMED GINOCCH TUBOL S VELCR";49000;"Prodotti sanitari             ";1;4;0,00
"902182993    ";"TURBOMED GINOCCH TUBOL XL VELC";49000;"Prodotti sanitari             ";1;4;0,00
"900180910    ";"TURBOMED GOMIT L              ";30000;"Prodotti sanitari             ";2;22;0,00
"900180860    ";"TURBOMED GOMIT M              ";30000;"Prodotti sanitari             ";2;22;0,00
"900180845    ";"TURBOMED GOMIT S              ";30000;"Prodotti sanitari             ";1;22;0,00
"922866227    ";"TURBOMED GOMITIERA EPIC NER UN";29000;"Prodotti sanitari             ";1;22;0,00
"902182601    ";"TURBOMED POLS AMBIDX UNISEX   ";19000;"Prodotti sanitari             ";3;22;0,00
"902182928    ";"TURBOMED POLS C/SUP POLLICE   ";27000;"Prodotti sanitari             ";1;22;0,00
"900181114    ";"TURBOMED POLS RIG DX L        ";39900;"Prodotti sanitari             ";1;4;0,00
"900181102    ";"TURBOMED POLS RIG DX M        ";39900;"Prodotti sanitari             ";1;4;0,00
"900181239    ";"TURBOMED POLS RIG SX L        ";39900;"Prodotti sanitari             ";1;4;0,00
"900181215    ";"TURBOMED POLS RIG SX M        ";39900;"Prodotti sanitari             ";2;4;0,00
"931648277    ";"ULTRA 100+ FLUID 50ML         ";26100;"Prodotti solari               ";1;22;0,00
"904665623    ";"UMIDIFICATORE ULTRAS          ";46000;"Ausili sanitari               ";2;22;0,00
"931813822    ";"UMOREX 18ML                   ";14300;"Integratori alimentari";3;10;0,00
"909376624    ";"UNDECIN A DETERGENTE 200ML    ";16600;"Prodotti igiene del corpo     ";1;22;0,00
"909222818    ";"UNGHIASIL ANTIROSICATURA UN   ";5000;"Prodotti per il corpo         ";2;22;0,00
"924527486    ";"UNIMIL 800G                   ";20600;"Alimenti per la prima infanzia";1;10;0,00
"933722528    ";"UREADIN PODOS DB 100ML        ";15600;"Prodotti per il corpo         ";1;22;0,00
"926054103    ";"URO ELIBAG SAC UR C/SC 90 10PZ";4900;"Ausili sanitari               ";1;22;0,00
"921186704    ";"UROGYN D MANNOSIO PLUS 50TAV  ";29000;"Integratori alimentari";1;10;0,00
"935576557    ";"UTICRAN MONO 15CPR            ";15000;"Integratori alimentari";1;10;0,00
"800106647    ";"UTILIN D6 5CPS SANUM          ";25300;"Prodotti omeopatici           ";1;10;0,00
"938261219    ";"VAGISIL DET C/GYNOPREBIOTIC250";8900;"Prodotti igiene del corpo     ";1;22;0,00
"904864473    ";"VAGISIL INT GEL LUBRIF 30ML   ";13900;"Prodotti sanitari             ";1;22;0,00
"909084550    ";"VAGISIL POLV IGIENE FEMMINILE ";9750;"Prodotti igiene del corpo     ";1;22;0,00
"909321174    ";"VAL LIQUIR RX 22G             ";2600;"Parafarmaci";2;22;0,00
"902454418    ";"VALDA CARAM BALS GOL S/ZUC 50G";5000;"Prodotti dietetici            ";1;10;0,00
"909322354    ";"VALERIANA GOCCE 30ML          ";5700;"Erboristeria salut. preconf.  ";2;10;0,00
"910552761    ";"VALIGETTA MEDIC2 BASE OLTRE 2L";110110;"Strumenti sanitari            ";1;22;0,00
"910552710    ";"VALIGETTA MEDICAL 1 BASE 2 LAV";25890;"Strumenti sanitari            ";1;22;0,00
"909247254    ";"VASELINA BIANCA FU 50G        ";2900;"Prodotti per il corpo         ";1;22;0,00
"909210371    ";"VASETTO PL BI 30ML 1PZ        ";380;"Prodotti sanitari             ";1;22;0,00
"905887117    ";"VASODREN G 30CPR              ";19000;"Integratori alimentari";1;10;0,00
"930574227    ";"VASOSTAR 30CPR                ";16900;"Integratori alimentari";2;10;0,00
"931430526    ";"VEA BUA SPRAY OLIO BASE 50ML  ";15100;"Prodotti per il corpo         ";2;22;0,00
"903364584    ";"VEA BUCATO SAP NAT 500G       ";13960;"Parafarmaci";1;22;0,00
"903987459    ";"VEA DETERGENTE PROT/LENIT 250M";15930;"Prodotti igiene del corpo     ";1;22;0,00
"931640155    ";"VEA EPIL 100ML                ";21470;"Prodotti per il corpo         ";1;22;0,00
"904711645    ";"VEA LIPOGEL IDRAT PROT 200ML  ";44160;"Prodotti viso, trattamento    ";1;22;0,00
"901542237    ";"VEA LIPOGEL IDRAT PROT 50ML   ";20970;"Prodotti viso, trattamento    ";1;22;0,00
"939632170    ";"VEA LIPOKER LIPOLEVIGANTE 50ML";22140;"Prodotti viso, trattamento    ";2;22;0,00
"902659933    ";"VEA LIPSTICK LIPOGEL LABB 10ML";8050;"Prodotti viso, trattamento    ";1;22;0,00
"902183072    ";"VEA MARSIGLIA SAP NAT 100G    ";7970;"Prodotti igiene del corpo     ";1;22;0,00
"933646832    ";"VEA MIX OLIO SEC SPR MULTIVIT ";26160;"Prodotti viso, trattamento    ";2;22;0,00
"900780471    ";"VEA OLIO IDRAT PROT P SEC 20ML";14100;"Prodotti per il corpo         ";1;22;0,00
"904546544    ";"VEA ORIS SPR 20ML             ";14090;"Prodotti igiene dentale       ";1;22;0,00
"904934559    ";"VEA PF C MAGRA E-POLIF BOMB 50";25110;"Prodotti viso, trattamento    ";1;22;0,00
"901542249    ";"VEA SHAMPOO ANTIFORF ZP 125ML ";13510;"Prodotti capelli e cuoio cap. ";1;22;0,00
"901851030    ";"VEA SPRAY 50 ECOL 50ML        ";14100;"Prodotti per il corpo         ";1;22;0,00
"900996366    ";"VEA SPRAY ECOL 100ML          ";21120;"Prodotti per il corpo         ";2;22;0,00
"902982166    ";"VEA ZINCO PAS PROT C/VIT E 40M";14720;"Prodotti per il corpo         ";2;22;0,00
"924884442    ";"VELVET SOFT 2 RIC ROLL PROFESS";14990;"Prodotti per il corpo         ";5;22;0,00
"924884430    ";"VELVET SOFT ROLL PROFESS PEDIC";39990;"Prodotti per il corpo         ";2;22;0,00
"906181906    ";"VENERE COL 70 NE 1            ";18500;"Ausili sanitari               ";3;22;0,00
"906181918    ";"VENERE COL 70 NE 2            ";18500;"Ausili sanitari               ";1;22;0,00
"906181920    ";"VENERE COL 70 NE 3            ";18500;"Ausili sanitari               ";2;22;0,00
"906181932    ";"VENERE COL 70 NE 4            ";18500;"Ausili sanitari               ";1;22;0,00
"906181944    ";"VENERE COL 70 NE 5            ";18500;"Ausili sanitari               ";3;22;0,00
"921188874    ";"VENERE COL 70 TORTORA 2       ";18500;"Ausili sanitari               ";3;22;0,00
"921188886    ";"VENERE COL 70 TORTORA 3       ";18500;"Ausili sanitari               ";3;22;0,00
"921188898    ";"VENERE COL 70 TORTORA 4       ";18500;"Ausili sanitari               ";3;22;0,00
"905351300    ";"VENILOTO 40CPS                ";18900;"Integratori alimentari";1;10;0,00
"907172783    ";"VENOPLANT 20CPR               ";17500;"Integratori alimentari";2;10;0,00
"909250894    ";"VENUS FLEX ENTERO PL VIAGGIO  ";9000;"Prodotti sanitari             ";2;22;0,00
"932215674    ";"VERDE CARDO MARIANO 100CPS    ";28800;"Integratori alimentari";1;10;0,00
"931982589    ";"VERDE PALMA NANA 250CPS       ";24000;"Integratori alimentari";3;10;0,00
"931982540    ";"VERDE TEA 100CPS              ";14000;"Integratori alimentari";5;10;0,00
"933932473    ";"VERDE-COFEE 60CPS             ";34000;"Integratori alimentari";5;10;0,00
"931749802    ";"VERDE-CRANBERRY 100PRL        ";17800;"Integratori alimentari";2;10;0,00
"931749840    ";"VERDE-GINKGO 120TAV           ";19600;"Integratori alimentari";1;10;0,00
"931749814    ";"VERDE-MELOGRANO 60CPS         ";19700;"Integratori alimentari";2;10;0,00
"939358558    ";"VERSUSPRAY POLVERE SPRAY 12G  ";12700;"Prodotti sanitari             ";2;22;0,00
"900203581    ";"VERUM FORTELAX 80CPR 52G      ";9200;"Erboristeria salut. preconf.  ";1;10;0,00
"907114730    ";"VERUM FORTELAX TISANA 20FILT  ";7200;"Erboristeria salut. preconf.  ";1;10;0,00
"909468047    ";"VIBURCOL 12SUPP HEEL          ";10300;"Prodotti omeopatici           ";2;10;0,00
"930663392    ";"VIDERMINA CLX DETERGENTE 300ML";9500;"Prodotti igiene del corpo     ";1;22;0,00
"901858961    ";"VIDERMINA CLX MONOD 5F 140ML  ";18900;"Prodotti sanitari             ";1;22;0,00
"903768467    ";"VIDERMINA CLX OV 10PZ         ";12500;"Prodotti sanitari             ";2;22;0,00
"902888852    ";"VIDERMINA CLX SOL 200ML       ";11900;"Prodotti igiene del corpo     ";1;22;0,00
"904069945    ";"VIDERMINA CLX SOL 500ML       ";23500;"Prodotti igiene del corpo     ";2;22;0,00
"939588570    ";"VIDERMINA DELIGYN DET 300ML   ";9500;"Prodotti igiene del bambino   ";1;22;0,00
"904308362    ";"VIDERMINA SOL INT 500ML       ";10200;"Prodotti igiene del corpo     ";2;22;0,00
"906070634    ";"VISCAPLUS CANOVA 30 30CPS     ";33000;"Integratori alimentari";2;10;0,00
"906070471    ";"VISCAPLUS LOZIONE 15F 6ML     ";37000;"Prodotti capelli e cuoio cap. ";2;22;0,00
"906070560    ";"VISCAPLUS SHAMPOO 150ML       ";17200;"Prodotti capelli e cuoio cap. ";2;22;0,00
"931085411    ";"VISCRIN 20CPR                 ";22500;"Integratori alimentari";1;10;0,00
"904938457    ";"VISMED MULTI GTT OCULARI 10ML ";16000;"Prodotti sanitari             ";1;22;0,00
"931586453    ";"VISUDROP SOL OFT 15FL 0,33ML  ";20500;"Prodotti sanitari             ";1;22;0,00
"930864893    ";"VISUNET GARZA OFTALMICA 20PZ  ";16500;"Prodotti sanitari             ";1;22;0,00
"939372785    ";"VITA K PLUS 50 GOCCE 6ML      ";12500;"Integratori alimentari";1;10;0,00
"939683506    ";"VITALMIX PAP RE 10FLX10ML S/GL";8000;"Integratori alimentari";2;10;0,00
"934625827    ";"VITAMINA D3/1000 100TAV       ";11000;"Integratori alimentari";3;10;0,00
"906133145    ";"VITAMINA E 90CPS              ";17500;"Integratori alimentari";2;10;0,00
"931809913    ";"VITAPURE C 500 100TAV 57G     ";14000;"Integratori alimentari";3;10;0,00
"933059925    ";"VITIS GINGIVAL COLLUT 500ML   ";9500;"Prodotti igiene dentale       ";1;22;0,00
"933059901    ";"VITIS ORTHO COLLUTORIO 150ML  ";6700;"Prodotti igiene dentale       ";1;22;0,00
